objno_deep2,zhelio
13026538,0.5224875186024601
11051984,0.8942606344120806
12020184,0.7454128482952374
11052755,0.23716081680540235
12024828,0.8305556462601047
11032739,0.2622644641518166
14002228,0.9751724092673322
13031821,0.6755067624097519
11045532,0.920395591856814
11007749,1.102169899371898
11033882,0.459176074757838
13019247,0.9707457463951519
12024851,0.47135558739330796
11020606,0.8999195195745657
11052341,0.35824665740165484
13013039,0.9594758627971793
13059316,0.23542536311633205
14100807,0.9036527939742415
12028696,0.37474802281746344
13035862,0.7109498251587187
12020179,1.0677825714318434
12011891,0.5467656918640655
11026403,0.40898357551524134
11015296,0.5449538580827076
11033012,0.6855920330442247
11008311,0.7332543433637065
13017517,0.93854067034962
11039902,0.7496000846209983
12028731,0.602565960607428
13017296,0.5804771833963525
12028331,1.0484115533705405
13032515,0.40137408817496223
12007455,0.6817855539704478
13056258,0.48770869154070223
12024932,0.14285234865099766
11033623,0.9615884152178971
11050989,0.8188968102706988
12007472,1.0171306172461863
13012163,1.0364269041085912
12015255,0.6792834190762023
13010625,0.3180315872889392
12015814,0.5776693800153767
14100342,1.1028186552764296
13003388,1.2251547938061922
13048969,0.9464483804962062
11046928,0.40767728065132713
12100036,1.346310524978613
12023700,0.8160071844932388
12008851,0.7104898337408387
13016662,0.6755067624097519
13042073,0.4533150756132822
13003405,1.345089428379839
14013108,0.2388639424711497
14027644,0.9794847422966217
11041293,1.1787862043298742
14023724,0.4343251733867549
13044269,0.8943035189896886
13024524,0.5082387896795254
11040834,0.34038887135646534
11018870,0.6755067624097519
11007393,0.4120096880951013
11021220,0.35670829131713283
11032831,0.8523432488423114
13056127,0.6104407563404267
13049747,0.7738823848415346
12015439,1.5802392250920674
13032344,1.0589038933132588
12015507,1.0318954892440855
13011789,1.4246087152395817
13049598,0.7326141084641185
12016362,0.9180648768837676
13049899,0.8613299547639498
13026472,0.9284190681201672
14023658,0.7971511713520533
13003400,0.9109570167854891
12024044,0.9939266890577635
11014382,0.8607288191270284
11014235,0.24684525595759513
12008575,0.5865176659386466
14033484,1.036905100008095
11008352,0.6222652511380202
12025269,1.2104040687052326
13033105,1.2468276987073792
12019339,1.4940829375147242
14022415,0.3240935357043969
11026982,0.9110595939565431
14033134,0.9227332212285398
13011072,0.7729632916468024
12007424,0.9329115214396019
13010841,0.7986489608603868
12015560,0.4717216776925046
13056079,1.1921989291890425
11101590,0.4992058273933806
11039245,0.24654508418074184
12019186,0.6136296249343949
14027356,0.7778605012749303
13058245,1.534884156652222
13049570,0.4290293778357068
13024765,0.5482142861599373
13032747,0.9855511921455645
13018541,1.5244605639353188
12003550,0.9782823336820037
12027507,0.9179143095687685
13010561,0.7783788179225511
11032157,0.16172710834770979
11051004,0.5220552843217158
12003986,0.9886870738563166
11021749,1.232135782024945
13051207,0.553409475064323
11026460,0.6115306652104999
13003821,0.7574118777585762
11052315,0.7590862576757885
13040189,0.37666702455479945
11051619,0.4190846933692084
13059429,1.127186686325828
12005453,0.8614847171635583
12020726,0.3653943795744376
13063409,0.275117670952757
13042383,0.4595574094467582
14034694,0.836549013415052
12020404,0.7853149513877486
12024843,0.8280780556572901
12015154,0.7206786374538925
14028559,0.5911287818032869
13042347,0.3641787251002912
14011956,1.1413246998973627
13058170,0.7970566102284256
13011794,0.8996479155328497
13048177,0.6779915543161363
11021303,0.20302102050685208
13025646,0.40357689527651647
14006211,0.6110373832178535
13010520,1.3859605634288674
14023283,0.9194414207128335
14018224,0.6200018789018646
12011520,0.4106479467269793
11038979,0.7735793005514289
12029890,0.40966025080083956
12016312,0.2860172174424339
14033265,0.5542009339218741
12005203,0.4996266214904173
11002200,0.20143376042429706
12016351,0.7858096420711373
14034206,0.9669312482726726
13040878,1.3212607881923515
13025520,0.8970304933155661
13041636,0.42692102432955575
12019233,0.4453196007910635
11047477,1.1120902358938691
13012404,0.8045976668099107
13059322,0.6654962997100415
14013732,1.0385395111829003
14001836,0.6989581435650293
13010765,1.0489261430607222
14016642,0.8833379457739834
13020598,0.2900464737637692
12024340,0.49129947566158927
12003490,0.5648465952675252
13041589,1.1497392614309778
14011077,0.7626662057337015
11051906,0.47412727598703963
14100569,0.93854067034962
14028497,1.157706806505652
14028048,0.8726493171796522
12008170,0.4488857649536889
13047725,0.24370085990421117
12012414,0.9670558345645439
11046499,0.6664676476046578
12004116,0.8082814012366046
14022382,0.37211193941754434
12024253,1.2444461329941845
12007934,0.824129503896342
13063321,0.854696049118453
13020524,1.247473489230175
13026042,0.9683449186170225
11026861,0.9359818754045202
13033547,0.5067529221920194
14005496,0.7729483061203679
12009337,0.38000288924583464
12009314,0.6746207362333922
13043565,0.22500581508099204
13034634,1.0647061946226073
11040794,0.8087365777230116
12024004,0.8877934830660819
11051273,0.6755067624097519
12023331,0.3894424061601069
14021930,0.4582193136875724
13032193,0.1815031445263688
14013785,0.6144683056647298
13035249,0.9698761040844652
12011561,1.3147118474721369
12016407,0.7273249225977949
13010539,1.1962728905859907
11032667,1.1530848673533856
13033205,0.4455356929930275
14012216,0.3760990299657569
12020903,0.9364215200404484
11045907,0.9615884152178971
13003863,0.755171881097568
13041633,0.7128502813425537
14016774,0.49323991994169125
14017658,1.1779144261420191
14021938,0.2561865677743647
13057447,0.6002431116116933
13027375,1.2373408326105984
13051176,0.9689174943726059
11045723,0.45523002293933135
13101020,0.7364077152724547
12101421,0.6755067624097519
13058241,0.53989122986982
13027930,0.3610549548854606
12005326,1.1749307316322528
13043083,0.7962088663772693
11037849,0.4826100897582451
13018986,1.4553643292720988
12003740,0.6581311383452346
13009817,0.3580370880018602
13036568,1.3691100840042314
